,DiaChi,GiaBan,DuAn,DienTich(m2),TinhTrangBDS,Gia/m2,PhongNgu,PhongVeSinh,SoTang,TinhTrangGiayTo,TinhTrangNoiThat,HuongBanCong,HuongCua,DacDiem,Quan
602,"15B, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",1.38,,53.0,Đã bàn giao,26.04,1.0,1.0,19.0,,,,,, Quận 7
603,"208, Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh",2.2,Vinhomes Central Park,83.0,Đã bàn giao,26.51,2.0,2.0,,Đã có sổ,Nội thất cao cấp,,,, Quận Bình Thạnh
604,"Số 1, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",2.8,Lavita Charm,68.0,Đã bàn giao,41.18,2.0,2.0,,,,,,, Thành phố Thủ Đức
605,"Vườn Lài, Phường An Phú Đông, Quận 12, Tp Hồ Chí Minh",1.7,,68.0,Chưa bàn giao,25.0,2.0,,,,,,,, Quận 12
606,"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",1.75,Vinhomes Grand Park,47.0,Đã bàn giao,37.23,1.0,1.0,,,,Tây Bắc,Đông Nam,, Thành phố Thủ Đức
607,"Nguyễn Văn Linh, Phường Tân Thuận Tây, Quận 7, Tp Hồ Chí Minh",4.58,Eco Green Sài Gòn,87.0,Đã bàn giao,52.64,3.0,2.0,,,,,,, Quận 7
608,"Đường 3 Tháng 2, Phường 12, Quận 10, Tp Hồ Chí Minh",3.2,,80.0,Chưa bàn giao,40.0,2.0,2.0,10.0,Đã có sổ,,,,, Quận 10
609,"Nguyễn Văn Linh, Phường Tân Thuận Tây, Quận 7, Tp Hồ Chí Minh",4.0,Eco Green Sài Gòn,70.0,Đã bàn giao,57.14,2.0,2.0,,,,,,, Quận 7
610,"Đường Nguyễn Văn Thương, Phường 25, Quận Bình Thạnh, Tp Hồ Chí Minh",1.62,,68.0,Đã bàn giao,23.82,2.0,2.0,,Đã có sổ,Nội thất đầy đủ,,,, Quận Bình Thạnh
611,"36, Trịnh Đình Thảo, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",2.0,Lotus Garden,52.0,Đã bàn giao,38.46,1.0,1.0,,Đã có sổ,,,,, Quận Tân Phú
612,"346, Bến Vân Đồn, Phường 1, Quận 4, Tp Hồ Chí Minh",2.41,The Gold View,117.0,Đã bàn giao,20.6,3.0,2.0,,Đã có sổ,Nội thất cao cấp,,,, Quận 4
613,"Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh",2.905,The Manor - TP.Hồ Chí Minh,120.0,Đã bàn giao,24.21,3.0,2.0,,Đã có sổ,Nhà trống,,,, Quận Bình Thạnh
614,"Nguyễn Văn Linh, Xã Phong Phú, Huyện Bình Chánh, Tp Hồ Chí Minh",1.65,Skyway Residence,75.0,Đã bàn giao,22.0,2.0,2.0,,,,,,Căn góc, Huyện Bình Chánh
615,"346, Bến Vân Đồn, Phường 1, Quận 4, Tp Hồ Chí Minh",1.765,The Gold View,91.0,Đã bàn giao,19.4,2.0,2.0,,Đã có sổ,Nhà trống,,,, Quận 4
616,"33, Trương Công Định, Phường 14, Quận Tân Bình, Tp Hồ Chí Minh",2.059,The Harmona,75.0,Đã bàn giao,27.45,2.0,2.0,,Đã có sổ,Nhà trống,,,, Quận Tân Bình
617,"Số 1, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",1.669,Lavita Charm,67.0,Đã bàn giao,24.91,2.0,2.0,,,Nhà trống,,,, Thành phố Thủ Đức
618,"Mai Chí Thọ, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",5.5,The Sun Avenue,105.0,Đã bàn giao,52.38,3.0,2.0,,,,,,, Thành phố Thủ Đức
619,"Khu phố 3, An Phú, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",1.852,Estella Heights,89.0,Đã bàn giao,20.81,2.0,2.0,,Đã có sổ,Nhà trống,,,, Thành phố Thủ Đức
620,"số 2, Đường Nguyễn Thanh Sơn, Phường Thạnh Mỹ Lợi (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",3.85,,57.0,Chưa bàn giao,67.54,1.0,1.0,33.0,,,Tây Bắc,,, Thành phố Thủ Đức
621,"208, Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh",1.52,Vinhomes Central Park,82.0,Đã bàn giao,18.54,2.0,2.0,,Đã có sổ,Nội thất cao cấp,,,, Quận Bình Thạnh
622,"Số 8, Gò Dưa, Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",1.85,Sunview Town,58.0,Đã bàn giao,31.9,2.0,2.0,3.0,,,,,, Thành phố Thủ Đức
623,"Trương Quốc Dung, Phường 9, Quận Phú Nhuận, Tp Hồ Chí Minh",2.15,Newton Residence,70.0,Đã bàn giao,30.71,2.0,,,Đã có sổ,Nội thất đầy đủ,,,, Quận Phú Nhuận
624,"Đường Phan Huy Ích, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh",2.45,,81.0,Chưa bàn giao,30.25,2.0,2.0,6.0,,,,,, Quận Tân Bình
625,"334, Tô Hiến Thành, Phường 14, Quận 10, Tp Hồ Chí Minh",4.15,Kingdom 101,50.0,Đã bàn giao,83.0,1.0,1.0,,,,,,, Quận 10
626,"Trường Lưu, Phường Long Trường (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",3.248155972,MT Eastmark City,74.0,Chưa bàn giao,43.89,2.0,,,,,,,, Thành phố Thủ Đức
627,"83, Đường Lý Chính Thắng, Phường Võ Thị Sáu, Quận 3, Tp Hồ Chí Minh",5.2,,58.0,Đã bàn giao,89.66,2.0,1.0,14.0,,,Đông Bắc,,, Quận 3
628,"Võ Văn Kiệt, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",2.4,Akari City,56.0,Chưa bàn giao,42.86,2.0,,,,,,,, Quận Bình Tân
629,"Đường Số 1, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",3.25999,,97.49,Chưa bàn giao,33.44,3.0,2.0,,Đang chờ sổ,Nhà trống,,,, Thành phố Thủ Đức
630,"trần đại nghĩa, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",1.55,,62.0,Đã bàn giao,25.0,2.0,2.0,,,,,,, Quận Bình Tân
631,"2a, Đường Nguyễn Sỹ Sách, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh",2.9,,102.0,Chưa bàn giao,28.43,2.0,2.0,,Đã có sổ,,,,Căn góc, Quận Tân Bình
632,"Lò Lu, Phường Trường Thạnh (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",3.8,Elysian,77.0,Chưa bàn giao,49.35,2.0,2.0,,Giấy tờ khác,Nhà trống,,,, Thành phố Thủ Đức
633,"119, Phổ Quang, Phường 9, Quận Phú Nhuận, Tp Hồ Chí Minh",4.69,Golden Mansion,86.0,Chưa bàn giao,54.53,3.0,2.0,,,,,,, Quận Phú Nhuận
634,"Đường Nguyễn Cơ Thạch, Phường An Khánh (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",11.0,,86.0,Chưa bàn giao,127.91,2.0,,,,,,,, Thành phố Thủ Đức
635,"Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh",3.75,Saigon South Residences,75.0,Đã bàn giao,0.05,2.0,2.0,,,,,,, Huyện Nhà Bè
636,"Long Trường, Phường Long Trường (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",2.652722703,Centana Điền Phúc Thành,63.4,Chưa bàn giao,41.84,2.0,,15.0,,,Tây,,, Thành phố Thủ Đức
637,"đường Tôn Đức Thắng, Phường Bến Nghé, Quận 1, Tp Hồ Chí Minh",4.8,Vinhomes Golden River BaSon,49.0,Chưa bàn giao,97.96,1.0,1.0,,,,,,, Quận 1
638,"15B, 15B Đường Nguyễn Lương Bằng, Xã Phú Xuân, Huyện Nhà Bè, Tp Hồ Chí Minh",1.75,Orchid Park,75.0,Đã bàn giao,23.33,2.0,2.0,,Đã có sổ,Nội thất đầy đủ,,,, Huyện Nhà Bè
639,"Lò Lu, Phường Trường Thạnh (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",1.999999999,Elysian,58.0,Chưa bàn giao,34.48,1.0,1.0,,,,,,, Thành phố Thủ Đức
640,"111B, 111B Đường Lý Thánh Tông, Phường Tân Thới Hòa, Quận Tân Phú, Tp Hồ Chí Minh",1.5,Căn hộ Quang Thái,69.0,Chưa bàn giao,21.74,2.0,1.0,,,,Đông,,, Quận Tân Phú
641,"208, Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh",3.0,Vinhomes Central Park,50.0,Chưa bàn giao,60.0,1.0,1.0,,,Nội thất cao cấp,,,, Quận Bình Thạnh
642,"Đường B Thành Thái, Phường 14, Quận 10, Tp Hồ Chí Minh",2.0,,74.0,Chưa bàn giao,27.03,2.0,2.0,6.0,Đã có sổ,,,,, Quận 10
643,"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",1.9,Saigon Riverside Complex Q7,53.0,Đã bàn giao,35.85,1.0,,,,,,,, Quận 7
644,"15B, Nguyễn Lương Bằng, Xã Phú Xuân, Huyện Nhà Bè, Tp Hồ Chí Minh",1.48,Orchid Park,49.0,Đã bàn giao,30.2,1.0,1.0,,Đã có sổ,,,,, Huyện Nhà Bè
645,"số 1A, Tạ Quang Bửu, Phường 6, Quận 8, Tp Hồ Chí Minh",1.679,Tara Residence,77.0,Đã bàn giao,21.81,2.0,2.0,,Đã có sổ,Nhà trống,,,, Quận 8
646,"Đường Ni Sư Huỳnh Liên, Phường 10, Quận Tân Bình, Tp Hồ Chí Minh",2.7,Bàu Cát 2,72.56,Đã bàn giao,37.21,2.0,2.0,1.0,,,,Tây,, Quận Tân Bình
647,"số 88, N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",5.3,Celadon City,104.0,Đã bàn giao,50.96,3.0,2.0,,,,,,, Quận Tân Phú
648,"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",2.3,Saigon Riverside Complex Q7,67.0,Đã bàn giao,34.33,2.0,2.0,,,,,,, Quận 7
649,"20, Phường Hiệp Bình Chánh (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",1.45,Opal Garden,68.0,Đã bàn giao,21.32,2.0,2.0,,Đã có sổ,Nhà trống,,,, Thành phố Thủ Đức
650,"KĐT Vinhomes Grand Park, Phường Long Thạnh Mỹ, Quận 9, Hồ Chí Minh, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",3.142280029,The Beverly Solari - Vinhomes Grand Park,59.0,Chưa bàn giao,53.26,2.0,2.0,7.0,,,,Đông Nam,, Thành phố Thủ Đức
651,"số 88, số 88 Đường N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",3.25,Celadon City,71.0,Đã bàn giao,45.77,2.0,2.0,,Đang chờ sổ,Nội thất đầy đủ,,,, Quận Tân Phú
652,"Đường Nguyễn Văn Linh, phường An Phú Tây, huyện Bình Chánh, Tp.HCM, Xã An Phú Tây, Huyện Bình Chánh, Tp Hồ Chí Minh",1.2,HQC Plaza,70.0,Chưa bàn giao,17.14,2.0,2.0,9.0,,,,,, Huyện Bình Chánh
653,"Đường Nguyễn Văn Linh, phường An Phú Tây, huyện Bình Chánh, Tp.HCM, Xã An Phú Tây, Huyện Bình Chánh, Tp Hồ Chí Minh",0.9,HQC Plaza,54.0,Chưa bàn giao,16.67,2.0,,,,,Đông,,, Huyện Bình Chánh
654,"15B, Nguyễn Lương Bằng, Xã Phú Xuân, Huyện Nhà Bè, Tp Hồ Chí Minh",1.73,Orchid Park,73.0,Đã bàn giao,23.7,2.0,2.0,,Đã có sổ,,,,, Huyện Nhà Bè
655,"Tạ Quang Bửu, Phường 6, Quận 8, Tp Hồ Chí Minh",2.9,The Pegasuite,75.0,Đã bàn giao,38.67,2.0,2.0,,Đã có sổ,,Đông Bắc,,, Quận 8
656,"Số 628, Xa Lộ Hà Nội, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",7.8,The Vista An Phú,140.0,Đã bàn giao,55.71,3.0,3.0,,Đã có sổ,Nội thất cao cấp,,,, Thành phố Thủ Đức
657,"số 88, N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",3.7,Celadon City,68.0,Chưa bàn giao,54.41,2.0,2.0,,,,,,, Quận Tân Phú
658,"Tô Ký, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh",1.29,Chung cư Đông Hải,46.4,Chưa bàn giao,27.8,2.0,2.0,10.0,Đã có sổ,,,,, Quận 12
659,"15B, Nguyễn Lương Bằng, Xã Phú Xuân, Huyện Nhà Bè, Tp Hồ Chí Minh",1.85,Orchid Park,72.0,Đã bàn giao,25.69,2.0,2.0,,,,,,Căn góc, Huyện Nhà Bè
660,"Hiệp Bình Chánh, Phường Hiệp Bình Chánh (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",1.42,Opal Riverside,72.0,Đã bàn giao,19.72,2.0,2.0,,Đã có sổ,Nội thất cao cấp,,,, Thành phố Thủ Đức
661,"15B, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",1.58,The Era Town (A1 Riverside),90.0,Đã bàn giao,17.56,2.0,2.0,,,Nội thất đầy đủ,,,Căn góc, Quận 7
662,"7/28, Thành Thái, Phường 14, Quận 10, Tp Hồ Chí Minh",4.85,Rivera Park Sài Gòn,90.0,Đã bàn giao,53.89,2.0,2.0,,,,,,Căn góc, Quận 10
663,"Đường Nguyễn Ngọc Phương, Phường 19, Quận Bình Thạnh, Tp Hồ Chí Minh",5.2,,95.0,Đã bàn giao,54.74,3.0,,,,,,,, Quận Bình Thạnh
664,"Đường Số 1, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",2.334009,,73.0,Chưa bàn giao,31.97,2.0,2.0,,Đang chờ sổ,Nhà trống,,,, Thành phố Thủ Đức
665,"Nguyễn Xiển, Phường Long Bình (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",4.6,Lumiere Boulevard,78.0,Chưa bàn giao,58.97,2.0,2.0,,,,,,, Thành phố Thủ Đức
666,"Nguyễn Xiển, Phường Long Bình (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",4.6,Lumiere Boulevard,75.0,Chưa bàn giao,61.33,2.0,2.0,,,,,,, Thành phố Thủ Đức
667,"1408, Đường Lưu Đình Lễ, Phường An Khánh (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",3.95,,94.0,Đã bàn giao,42.02,3.0,2.0,15.0,,,,,, Thành phố Thủ Đức
668,"Số 685, Âu Cơ, Phường Tân Thành, Quận Tân Phú, Tp Hồ Chí Minh",2.7,Oriental Plaza (Âu Cơ Tower),85.0,Đã bàn giao,31.76,2.0,2.0,,,,,,, Quận Tân Phú
669,"Sunriver RiverSide, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh",3.5,,71.0,Chưa bàn giao,49.3,2.0,2.0,18.0,,,,Nam,, Huyện Nhà Bè
670,"7/28, Thành Thái, Phường 14, Quận 10, Tp Hồ Chí Minh",3.88,Rivera Park Sài Gòn,74.0,Đã bàn giao,52.43,2.0,2.0,,,,,,, Quận 10
671,"Nguyễn Văn Linh, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh",3.23,Mizuki Park,78.0,Đã bàn giao,41.41,2.0,2.0,,,,Đông Bắc,Tây Nam,, Huyện Bình Chánh
672,"Đường Số 1, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",1.65,,52.7,Đã bàn giao,31.31,2.0,1.0,14.0,,,Đông Bắc,,, Quận Bình Tân
673,"Đường Lý Chiêu Hoàng, Phường 10, Quận 6, Tp Hồ Chí Minh",2.58,,65.0,Chưa bàn giao,39.69,2.0,2.0,22.0,,,,,, Quận 6
674,"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",2.346,Saigon Riverside Complex Q7,67.0,Đã bàn giao,35.01,2.0,2.0,,,,,,, Quận 7
675,"Nguyễn Xiển, Phường Long Bình (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",4.5,Lumiere Boulevard,75.0,Chưa bàn giao,60.0,2.0,,,,,Nam,,, Thành phố Thủ Đức
676,"Tân Phong, Phường Tân Phong, Quận 7, Tp Hồ Chí Minh",7.4,Hưng Vượng 2,280.0,Đã bàn giao,26.43,4.0,4.0,8.0,,,,Bắc,, Quận 7
677,"Đường B Thành Thái, Phường 14, Quận 10, Tp Hồ Chí Minh",2.1,,63.0,Chưa bàn giao,33.33,2.0,2.0,,Đã có sổ,Nhà trống,,,, Quận 10
678,"Số 29 Đường 4, Phường Trường Thọ, Thành phố Thủ Đức, Hồ Chí Minh, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",4.979,Moonlight Avenue,70.15,Chưa bàn giao,70.98,2.0,2.0,18.0,,,,,, Thành phố Thủ Đức
679,"36, Trịnh Đình Thảo, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",2.35,Lotus Garden,53.0,Đã bàn giao,44.34,1.0,1.0,6.0,,,Đông Nam,,, Quận Tân Phú
680,"Đường Tam Bình, Phường Tam Phú (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",1.2,,51.0,Đã bàn giao,23.53,2.0,2.0,,Đã có sổ,Nội thất đầy đủ,,,, Thành phố Thủ Đức
681,"số 88, N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",4.9,Celadon City,96.0,Đã bàn giao,51.04,2.0,2.0,,,,,,, Quận Tân Phú
682,"119, Bình Long, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",2.0,Căn hộ 8X Rainbow (Ngọc Đông Dương),83.0,Đã bàn giao,24.1,3.0,2.0,,,,,,, Quận Bình Tân
683,"16, Âu Cơ, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh",1.48,Melody Residences,73.0,Đã bàn giao,20.27,2.0,2.0,,Đã có sổ,Nhà trống,,,, Quận Tân Phú
684,"số 88, N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",7.999999999,Celadon City,121.0,Chưa bàn giao,66.12,3.0,3.0,,,,,,, Quận Tân Phú
685,"Đương N3, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",5.2,,96.0,Chưa bàn giao,54.17,2.0,2.0,3.0,,,,Đông Bắc,, Quận Tân Phú
686,"Nguyễn Văn Linh, Phường Tân Thuận Tây, Quận 7, Tp Hồ Chí Minh",4.28,Eco Green Sài Gòn,81.0,Đã bàn giao,52.84,3.0,2.0,,,,,,, Quận 7
687,"Lương Định Của, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",4.9,De Capella,82.0,Đã bàn giao,59.76,2.0,2.0,,,,,,, Thành phố Thủ Đức
688,"Phan Chu Trinh, Phường Hiệp Phú (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",2.35,Centum Wealth Complex,54.0,Đã bàn giao,43.52,2.0,1.0,,,Nhà trống,,Đông,, Thành phố Thủ Đức
689,"Phan Chu Trinh, Phường Hiệp Phú (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",2.95,Centum Wealth Complex,90.0,Đã bàn giao,32.78,3.0,2.0,,,,,,, Thành phố Thủ Đức
690,"số 88, N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",2.42,Celadon City,53.0,Đã bàn giao,45.66,1.0,1.0,,,,,,, Quận Tân Phú
691,"113/89, An Dương Vương, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",0.934,Chung cư Lê Thành,68.0,Đã bàn giao,13.74,2.0,1.0,,Đã có sổ,,,,, Quận Bình Tân
692,"Lý Chiêu Hoàng, Phường 10, Quận 6, Tp Hồ Chí Minh",1.95,The Western Capital,50.0,Đã bàn giao,39.0,2.0,,,Đang chờ sổ,,Nam,Bắc,, Quận 6
693,"Đường Võ Chí Công, Phường Thạnh Mỹ Lợi (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",3.615,,132.0,Chưa bàn giao,27.39,2.0,2.0,,,,,,, Thành phố Thủ Đức
694,"228, Trương Vĩnh Ký, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh",2.25,Chung cư Gò Dầu 2,74.0,Đã bàn giao,30.41,3.0,,,,,,,Căn góc, Quận Tân Phú
695,"Số 685, Âu Cơ, Phường Tân Thành, Quận Tân Phú, Tp Hồ Chí Minh",3.4,Oriental Plaza (Âu Cơ Tower),106.0,Đã bàn giao,32.08,3.0,2.0,,Đã có sổ,Nội thất đầy đủ,,,, Quận Tân Phú
696,"628, Đường Xa Lộ Hà Nội, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",6.168,,108.0,Đã bàn giao,57.11,2.0,2.0,8.0,,,Đông Nam,Tây Bắc,, Thành phố Thủ Đức
697,"số 88, N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",2.39,Celadon City,53.0,Chưa bàn giao,45.09,1.0,1.0,,,,,,, Quận Tân Phú
698,"Song Hành, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",7.8,,165.0,Chưa bàn giao,47.27,3.0,3.0,,Đã có sổ,,,,, Thành phố Thủ Đức
699,"Số 685, Âu Cơ, Phường Tân Thành, Quận Tân Phú, Tp Hồ Chí Minh",3.9,Oriental Plaza (Âu Cơ Tower),106.0,Đã bàn giao,36.79,3.0,3.0,,Đã có sổ,Nội thất đầy đủ,,,, Quận Tân Phú
700,"359, Phạm Văn Chiêu, Phường 14, Quận Gò Vấp, Tp Hồ Chí Minh",1.68,,50.0,Đã bàn giao,33.6,1.0,1.0,8.0,,,,Tây,, Quận Gò Vấp
701,"Số 2225, Phạm Thế Hiển, Phường 6, Quận 8, Tp Hồ Chí Minh",2.95,Green River - Quận 8,85.0,Chưa bàn giao,34.71,3.0,2.0,10.0,,,,Đông Nam,, Quận 8
702,"15B, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",1.5,The Era Town (A1 Riverside),67.0,Đã bàn giao,22.39,2.0,2.0,,,,Đông,Tây,, Quận 7
703,"Tân Phong, Phường Tân Phong, Quận 7, Tp Hồ Chí Minh",2.95,Hưng Vượng 3,71.0,Đã bàn giao,41.55,2.0,,3.0,,,Bắc,Nam,, Quận 7
704,"số 88, N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",5.35,Celadon City,112.0,Đã bàn giao,47.77,2.0,,,Đang chờ sổ,Nhà trống,,,, Quận Tân Phú
705,"Xô Viết Nghệ Tĩnh, Phường 21, Quận Bình Thạnh, Tp Hồ Chí Minh",1.52,Chung cư Mỹ Đức,93.0,Đã bàn giao,16.34,2.0,2.0,,Đã có sổ,Nội thất đầy đủ,,,, Quận Bình Thạnh
706,"Võ Văn Kiệt, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",2.3,Akari City,56.0,Đã bàn giao,41.07,2.0,1.0,,,Nhà trống,,,, Quận Bình Tân
707,"16, Phổ Quang, Phường 2, Quận Tân Bình, Tp Hồ Chí Minh",1.8,Sky Center,38.0,Đã bàn giao,47.37,1.0,1.0,,Đang chờ sổ,Nội thất cao cấp,,,, Quận Tân Bình
708,"Lầu 1, Nguyễn Kim, Phường 7, Quận 10, Tp Hồ Chí Minh",2.5,,68.0,Chưa bàn giao,0.036765,1.0,1.0,,Đã có sổ,,,,, Quận 10
709,"79-81, Nguyễn Xí, Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh",3.5,Saigonres Plaza,85.0,Đã bàn giao,41.18,3.0,2.0,,,,,,Căn góc, Quận Bình Thạnh
710,"116 LY CHIEU HOANG P10 Q6, Đường Lý Chiêu Hoàng, Phường 11, Quận 6, Tp Hồ Chí Minh",2.65,,70.0,Đã bàn giao,37.86,2.0,2.0,6.0,,,,Bắc,, Quận 6
711,"Tô Hiến Thành, Phường 14, Quận 10, Tp Hồ Chí Minh",2.48,,60.0,Chưa bàn giao,41.33,1.0,1.0,10.0,Đã có sổ,,,,, Quận 10
712,"208, 208 Đường Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh",4.7,Vinhomes Central Park,80.0,Đã bàn giao,58.75,2.0,2.0,,,,Đông,Tây,, Quận Bình Thạnh
713,"205, Nguyễn Xí, Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh",4.7,The Hyco4 Tower,132.0,Đã bàn giao,35.61,2.0,2.0,,Đã có sổ,,,,, Quận Bình Thạnh
714,"Đường D5, Phường 25, Quận Bình Thạnh, Tp Hồ Chí Minh",2.5,Chung cư D5 Bình Thạnh,73.0,Chưa bàn giao,34.25,2.0,2.0,,,,,,, Quận Bình Thạnh
715,"Trần Văn Kiểu, Phường 10, Quận 6, Tp Hồ Chí Minh",3.75,Asiana Capella,71.0,Đã bàn giao,52.82,2.0,2.0,10.0,,,,Đông Bắc,, Quận 6
716,"Nguyễn Thị Định, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",5.1,Căn hộ D’Lusso,72.0,Đã bàn giao,70.83,2.0,2.0,17.0,,,Đông Nam,,, Thành phố Thủ Đức
717,"Lê Đức Thọ, Phường 17, Quận Gò Vấp, Tp Hồ Chí Minh",2.5,Gia Phát Apartment,63.0,Đã bàn giao,39.68,2.0,2.0,13.0,,,,Tây Bắc,, Quận Gò Vấp
718,"13E, Nguyễn Văn Linh, Xã Phong Phú, Huyện Bình Chánh, Tp Hồ Chí Minh",1.5,Sài Gòn Intela,49.0,Chưa bàn giao,30.61,2.0,2.0,19.0,,,,Đông,, Huyện Bình Chánh
719,"Đường Trịnh Đình Thảo, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",2.0,Topaz Garden,75.0,Đã bàn giao,26.67,2.0,2.0,,,,,,Căn góc, Quận Tân Phú
720,"Nguyễn Văn Linh, Phường Tân Thuận Tây, Quận 7, Tp Hồ Chí Minh",3.5,Eco Green Sài Gòn,66.0,Đã bàn giao,53.03,2.0,2.0,,Đang chờ sổ,Nhà trống,,,, Quận 7
721,"Nguyễn Xiển, Phường Long Bình (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",4.4,Lumiere Boulevard,75.0,Chưa bàn giao,58.67,2.0,,,,,,,, Thành phố Thủ Đức
722,"Nguyễn Văn Linh, Phường Tân Phong, Quận 7, Tp Hồ Chí Minh",5.5,,103.0,Chưa bàn giao,53.4,3.0,,,,,,,, Quận 7
